simulation_id,numeric_simulation_id,row_index,iteration,time_s,x_min_m,x_max_m,y_min_m,y_max_m,z_min_m,z_max_m,delta_x_m,delta_y_m,delta_z_m,center_x_m,center_y_m,center_z_m,penetration_depth_m,melt_bounds_valid,in_selected_window
sim_00001,1,15862,15862.0,0.0002883808,3.469389e-06,0.0001854408,-5.931776e-05,5.948446e-05,-4.669264e-05,1.28318e-05,0.000181971411,0.00011880222000000001,5.952444e-05,9.445509449999999e-05,8.33499999999998e-08,-1.6930419999999998e-05,4.669264e-05,True,False
sim_00001,1,16034,16034.0,0.0002915094,4.126262e-06,0.0001887298,-5.947654e-05,5.947877e-05,-4.677544e-05,1.268374e-05,0.000184603538,0.00011895531,5.945918e-05,9.6428031e-05,1.1150000000000732e-09,-1.7045850000000002e-05,4.677544e-05,True,False
sim_00001,1,16207,16207.0,0.0002946563,6.481151e-06,0.0001860843,-5.906932e-05,5.924994e-05,-4.677506e-05,1.323152e-05,0.00017960314900000002,0.00011831926,6.000658e-05,9.62827255e-05,9.03099999999988e-08,-1.6771770000000002e-05,4.677506e-05,True,False
sim_00001,1,16379,16379.0,0.000297785,6.483525e-06,0.0001931098,-5.913719e-05,5.931601e-05,-4.681096e-05,1.312239e-05,0.00018662627500000002,0.0001184532,5.993335e-05,9.97966625e-05,8.941000000000022e-08,-1.6844285e-05,4.681096e-05,True,False
sim_00001,1,16552,16552.0,0.0003009318,8.35366e-06,0.0001930857,-5.952197e-05,5.957708e-05,-4.681266e-05,1.308145e-05,0.00018473204,0.00011909905,5.989411e-05,0.00010071968,2.7554999999999773e-08,-1.6865604999999997e-05,4.681266e-05,True,False
sim_00001,1,16724,16724.0,0.0003040605,7.627338e-06,0.0001978251,-5.973163e-05,5.915985e-05,-4.684224e-05,1.283111e-05,0.000190197762,0.00011889147999999999,5.967335e-05,0.000102726219,-2.858899999999994e-07,-1.7005565e-05,4.684224e-05,True,False
sim_00001,1,16897,16897.0,0.0003072073,9.518035e-06,0.0001958096,-6.002628e-05,5.931083e-05,-4.681951e-05,1.296554e-05,0.00018629156500000001,0.00011933711,5.978505e-05,0.0001026638175,-3.5772500000000004e-07,-1.6926985e-05,4.681951e-05,True,False
sim_00001,1,17069,17069.0,0.000310336,9.83369e-06,0.0001941973,-5.938983e-05,5.956867e-05,-4.694544e-05,1.345233e-05,0.00018436361,0.0001189585,6.0397770000000004e-05,0.000102015495,8.942000000000092e-08,-1.6746555e-05,4.694544e-05,True,False
sim_00001,1,17241,17241.0,0.0003134646,1.204665e-05,0.0002019667,-5.99616e-05,5.998004e-05,-4.688628e-05,1.368314e-05,0.00018992005000000001,0.00011994164,6.056942e-05,0.000107006675,9.220000000001243e-09,-1.660157e-05,4.688628e-05,True,False
sim_00001,1,17414,17414.0,0.0003166115,1.239712e-05,0.0002001353,-5.939046e-05,5.935359e-05,-4.682997e-05,1.367829e-05,0.00018773818,0.00011874404999999999,6.050826e-05,0.00010626620999999999,-1.843499999999875e-08,-1.657584e-05,4.682997e-05,True,False
sim_00001,1,17586,17586.0,0.0003197402,1.273178e-05,0.0002054276,-5.969316e-05,5.906745e-05,-4.678325e-05,1.321082e-05,0.00019269582,0.00011876061,5.999407e-05,0.00010907969000000001,-3.1285499999999855e-07,-1.6786215e-05,4.678325e-05,True,False
sim_00001,1,17759,17759.0,0.000322887,1.4042e-05,0.0002027944,-6.215343e-05,5.945854e-05,-4.67082e-05,1.310553e-05,0.0001887524,0.00012161197000000001,5.981373e-05,0.0001084182,-1.3474449999999998e-06,-1.6801335e-05,4.67082e-05,True,False
sim_00001,1,17931,17931.0,0.0003260157,1.452117e-05,0.0002058998,-6.201948e-05,5.935984e-05,-5.001309e-05,1.308596e-05,0.00019137863,0.00012137932,6.309905e-05,0.000110210485,-1.3298199999999967e-06,-1.8463565e-05,5.001309e-05,True,False
sim_00001,1,18103,18103.0,0.0003291443,1.553238e-05,0.0002095041,-6.196323e-05,5.949547e-05,-4.997401e-05,1.300623e-05,0.00019397172000000003,0.00012145870000000001,6.298024e-05,0.00011251824,-1.2338800000000038e-06,-1.848389e-05,4.997401e-05,True,False
sim_00001,1,18276,18276.0,0.0003322912,1.557956e-05,0.0002070674,-6.14981e-05,5.93303e-05,-5.006367e-05,1.346557e-05,0.00019148783999999998,0.0001208284,6.352924e-05,0.00011132348,-1.083900000000005e-06,-1.829905e-05,5.006367e-05,True,False
sim_00001,1,18448,18448.0,0.0003354198,1.719377e-05,0.0002136628,-6.200402e-05,5.933944e-05,-5.013451e-05,1.294225e-05,0.00019646903,0.00012134346,6.307676e-05,0.00011542828499999999,-1.33229e-06,-1.859613e-05,5.013451e-05,True,False
sim_00001,1,18621,18621.0,0.0003385667,1.879961e-05,0.0002137642,-6.28027e-05,5.980362e-05,-5.017363e-05,1.330741e-05,0.00019496459,0.00012260632,6.348104e-05,0.00011628190500000001,-1.4995399999999975e-06,-1.843311e-05,5.017363e-05,True,False
sim_00001,1,18793,18793.0,0.0003416954,1.917216e-05,0.0002135132,-6.136852e-05,5.937442e-05,-5.012267e-05,1.371361e-05,0.00019434103999999998,0.00012074294,6.383628e-05,0.00011634268,-9.970499999999975e-07,-1.820453e-05,5.012267e-05,True,False
sim_00001,1,18966,18966.0,0.0003448422,2.039029e-05,0.0002168658,-6.185613e-05,5.963913e-05,-5.018365e-05,1.343624e-05,0.00019647551000000001,0.00012149525999999999,6.361989e-05,0.000118628045,-1.108499999999998e-06,-1.8373705e-05,5.018365e-05,True,False
sim_00001,1,19138,19138.0,0.0003479709,2.001339e-05,0.0002140376,-6.230272e-05,6.14728e-05,-5.018775e-05,1.379869e-05,0.00019402421,0.00012377552,6.398644e-05,0.000117025495,-4.1495999999999916e-07,-1.819453e-05,5.018775e-05,True,False
sim_00001,1,19310,19310.0,0.0003510995,2.104927e-05,0.000221274,-6.143265e-05,6.182877e-05,-5.03623e-05,1.364043e-05,0.00020022473,0.00012326142,6.400273e-05,0.00012116163500000001,1.9806000000000467e-07,-1.8360934999999998e-05,5.03623e-05,True,False
sim_00001,1,19483,19483.0,0.0003542464,2.376777e-05,0.0002212046,-6.179079e-05,6.185287e-05,-5.047748e-05,1.407278e-05,0.00019743683000000002,0.00012364366000000001,6.455026e-05,0.000122486185,3.1039999999996233e-08,-1.8202349999999997e-05,5.047748e-05,True,False
sim_00001,1,19655,19655.0,0.000357375,2.384824e-05,0.0002258704,-6.139313e-05,6.153816e-05,-5.042211e-05,1.402111e-05,0.00020202216,0.00012293128999999999,6.444322e-05,0.00012485932,7.251500000000417e-08,-1.82005e-05,5.042211e-05,True,False
sim_00001,1,19828,19828.0,0.0003605219,2.517417e-05,0.000224053,-6.194429e-05,6.192584e-05,-5.048019e-05,1.350442e-05,0.00019887882999999998,0.00012387013000000001,6.398461e-05,0.000124613585,-9.224999999994817e-09,-1.8487885e-05,5.048019e-05,True,False
sim_00001,1,20000,20000.0,0.0003636506,2.524242e-05,0.0002220894,-6.212157e-05,6.157922e-05,-5.046428e-05,1.37973e-05,0.00019684698,0.00012370079,6.426158e-05,0.00012366590999999999,-2.711749999999966e-07,-1.8333490000000003e-05,5.046428e-05,True,False
sim_00001,1,20172,20172.0,0.0003667792,2.533409e-05,0.0002287913,-6.18733e-05,6.215164e-05,-5.037793e-05,1.350732e-05,0.00020345721,0.00012402494000000002,6.388524999999999e-05,0.00012706269499999999,1.391699999999982e-07,-1.8435305e-05,5.037793e-05,True,False
sim_00001,1,20345,20345.0,0.0003699261,2.730657e-05,0.0002283677,-6.18218e-05,6.174418e-05,-5.04013e-05,1.368204e-05,0.00020106113000000001,0.00012356598,6.408334e-05,0.000127837135,-3.881000000000446e-08,-1.835963e-05,5.04013e-05,True,False
sim_00001,1,20517,20517.0,0.0003730547,2.809568e-05,0.0002334639,-6.173832e-05,6.120274e-05,-5.040963e-05,1.402309e-05,0.00020536822,0.00012294106,6.443272e-05,0.00013077979000000002,-2.6779000000000375e-07,-1.819327e-05,5.040963e-05,True,False
sim_00001,1,20690,20690.0,0.0003762016,2.887418e-05,0.0002309946,-6.168163e-05,6.24461e-05,-5.04152e-05,1.413368e-05,0.00020212042,0.00012412772999999998,6.454888e-05,0.00012993439,3.8223500000000025e-07,-1.8140759999999998e-05,5.04152e-05,True,False
sim_00001,1,20862,20862.0,0.0003793302,2.835185e-05,0.0002339853,-6.162298e-05,6.185326e-05,-5.051613e-05,1.423953e-05,0.00020563345,0.00012347623999999998,6.475565999999999e-05,0.000131168575,1.1513999999999768e-07,-1.81383e-05,5.051613e-05,True,False
sim_00001,1,21035,21035.0,0.0003824771,3.062909e-05,0.0002375678,-6.205639e-05,6.198543e-05,-5.057436e-05,1.349632e-05,0.00020693871,0.00012404182,6.407068e-05,0.00013409844499999999,-3.54800000000019e-08,-1.853902e-05,5.057436e-05,True,False
sim_00001,1,21207,21207.0,0.0003856058,3.020628e-05,0.0002352169,-6.229637e-05,6.224646e-05,-5.063006e-05,1.374439e-05,0.00020501061999999998,0.00012454283,6.437445e-05,0.00013271158999999998,-2.495499999999746e-08,-1.8442835e-05,5.063006e-05,True,False
sim_00001,1,21379,21379.0,0.0003887344,3.197145e-05,0.0002417592,-6.141289e-05,6.185027e-05,-5.066819e-05,1.3626e-05,0.00020978775,0.00012326315999999999,6.429419e-05,0.000136865325,2.186900000000045e-07,-1.8521095e-05,5.066819e-05,True,False
sim_00001,1,21552,21552.0,0.0003918813,3.414937e-05,0.0002418062,-6.278477e-05,6.255801e-05,-5.06498e-05,1.330508e-05,0.00020765683,0.00012534278,6.395488e-05,0.000137977785,-1.1338000000000331e-07,-1.8672359999999998e-05,5.06498e-05,True,False
sim_00001,1,21724,21724.0,0.0003950099,3.437924e-05,0.000241582,-6.158527e-05,6.217108e-05,-5.06636e-05,1.436094e-05,0.00020720276,0.00012375635,6.502454e-05,0.00013798062,2.9290499999999885e-07,-1.815133e-05,5.06636e-05,True,False
sim_00001,1,21897,21897.0,0.0003981568,3.60761e-05,0.0002449786,-6.137952e-05,6.203119e-05,-5.045054e-05,1.452531e-05,0.00020890250000000002,0.00012341071,6.497585e-05,0.00014052735,3.2583499999999855e-07,-1.7962614999999997e-05,5.045054e-05,True,False
sim_00001,1,22069,22069.0,0.0004012854,3.658203e-05,0.0002420936,-6.111071e-05,6.185126e-05,-5.053481e-05,1.43801e-05,0.00020551157,0.00012296197000000002,6.491490999999999e-05,0.000139337815,3.7027500000000384e-07,-1.8077354999999998e-05,5.053481e-05,True,False
sim_00001,1,22241,22241.0,0.0004044141,3.699453e-05,0.0002493905,-6.151072e-05,6.168618e-05,-5.055588e-05,1.423778e-05,0.00021239597000000002,0.00012319689999999999,6.479365999999999e-05,0.000143192515,8.773000000000466e-08,-1.815905e-05,5.055588e-05,True,False
sim_00001,1,22414,22414.0,0.000407561,3.864257e-05,0.0002492612,-6.169411e-05,6.218477e-05,-5.058575e-05,1.392278e-05,0.00021061862999999998,0.00012387888000000002,6.450853000000001e-05,0.000143951885,2.4532999999999787e-07,-1.8331485e-05,5.058575e-05,True,False
sim_00001,1,22586,22586.0,0.0004106896,3.946803e-05,0.0002539811,-6.1616e-05,6.185672e-05,-5.057215e-05,1.403926e-05,0.00021451307,0.00012347272,6.461141e-05,0.000146724565,1.2035999999999693e-07,-1.8266445e-05,5.057215e-05,True,False
sim_00001,1,22759,22759.0,0.0004138365,4.047306e-05,0.0002521931,-6.216588e-05,6.20028e-05,-5.046119e-05,1.446592e-05,0.00021172004,0.00012416868000000001,6.492711e-05,0.00014633308,-8.154000000000532e-08,-1.7997635e-05,5.046119e-05,True,False
sim_00001,1,22931,22931.0,0.0004169651,4.100013e-05,0.0002501134,-6.21856e-05,6.123977e-05,-5.04077e-05,1.455345e-05,0.00020911327000000003,0.00012342537000000002,6.496115e-05,0.000145556765,-4.729150000000012e-07,-1.7927125e-05,5.04077e-05,True,False
sim_00001,1,23104,23104.0,0.000420112,4.333268e-05,0.0002569758,-6.152021e-05,6.151588e-05,-5.056631e-05,1.488711e-05,0.00021364312,0.00012303609,6.545342e-05,0.00015015424,-2.1649999999955993e-09,-1.7839599999999998e-05,5.056631e-05,True,False
sim_00001,1,23276,23276.0,0.0004232406,4.399957e-05,0.0002564445,-6.197226e-05,6.144354e-05,-5.072617e-05,1.515599e-05,0.00021244493,0.00012341579999999998,6.588216e-05,0.000150222035,-2.6436000000000097e-07,-1.778509e-05,5.072617e-05,True,False
sim_00001,1,23448,23448.0,0.0004263693,4.510308e-05,0.0002615479,-6.13734e-05,6.149722e-05,-5.087303e-05,1.468416e-05,0.00021644481999999997,0.00012287061999999998,6.555719e-05,0.00015332549,6.19100000000009e-08,-1.8094435e-05,5.087303e-05,True,False
sim_00001,1,23621,23621.0,0.0004295162,4.670705e-05,0.0002591574,-6.197977e-05,6.204943e-05,-5.086762e-05,1.423589e-05,0.00021245035,0.00012402920000000002,6.510351e-05,0.00015293222500000001,3.4830000000003866e-08,-1.8315865000000003e-05,5.086762e-05,True,False
sim_00001,1,23793,23793.0,0.0004326448,4.607218e-05,0.0002581434,-6.263317e-05,6.172121e-05,-5.082728e-05,1.470359e-05,0.00021207121999999997,0.00012435438000000002,6.553087e-05,0.00015210779,-4.5598000000000237e-07,-1.8061845e-05,5.082728e-05,True,False
sim_00001,1,23966,23966.0,0.0004357917,4.675806e-05,0.0002656898,-6.202497e-05,6.205443e-05,-5.070347e-05,1.466689e-05,0.00021893174,0.0001240794,6.537036e-05,0.00015622393,1.473000000000045e-08,-1.801829e-05,5.070347e-05,True,False
sim_00001,1,24138,24138.0,0.0004389203,4.892731e-05,0.000263308,-6.177642e-05,6.17773e-05,-5.066152e-05,1.496883e-05,0.00021438069000000003,0.00012355371999999998,6.563034999999999e-05,0.000156117655,4.3999999999689903e-10,-1.7846345e-05,5.066152e-05,True,False
sim_00001,1,24311,24311.0,0.0004420672,5.151984e-05,0.000269844,-6.106837e-05,6.116038e-05,-5.068191e-05,1.51453e-05,0.00021832416,0.00012222875,6.582721e-05,0.00016068191999999999,4.600499999999957e-08,-1.7768305e-05,5.068191e-05,True,False
sim_00001,1,24483,24483.0,0.0004451959,5.272237e-05,0.0002698909,-6.233731e-05,6.243373e-05,-5.070153e-05,1.516769e-05,0.00021716853,0.00012477104,6.586921999999999e-05,0.000161306635,4.820999999999797e-08,-1.776692e-05,5.070153e-05,True,False
sim_00001,1,24655,24655.0,0.0004483245,5.248054e-05,0.0002696321,-6.111348e-05,6.154494e-05,-5.070458e-05,1.541257e-05,0.00021715156,0.00012265842,6.611715e-05,0.00016105632,2.1573000000000073e-07,-1.7646005e-05,5.070458e-05,True,False
sim_00001,1,24828,24828.0,0.0004514714,5.357256e-05,0.0002730897,-6.169686e-05,6.136169e-05,-5.064489e-05,1.551406e-05,0.00021951713999999997,0.00012305855000000002,6.615895e-05,0.00016333112999999998,-1.6758500000000053e-07,-1.7565415e-05,5.064489e-05,True,False
sim_00001,1,25000,25000.0,0.0004546,5.489702e-05,0.0002702203,-5.969151e-05,6.135444e-05,-5.061987e-05,1.530725e-05,0.00021532327999999998,0.00012104594999999999,6.592712e-05,0.00016255866,8.314650000000014e-07,-1.7656309999999996e-05,5.061987e-05,True,False
sim_00001,1,25173,25173.0,0.0004577469,5.520707e-05,0.0002774684,-6.007053e-05,6.147753e-05,-5.065313e-05,1.624998e-05,0.00022226132999999997,0.00012154806,6.690311e-05,0.00016633773499999998,7.03500000000001e-07,-1.7201575e-05,5.065313e-05,True,False
sim_00001,1,25345,25345.0,0.0004608755,5.813192e-05,0.0002773801,-5.938431e-05,6.25938e-05,-5.067525e-05,1.564664e-05,0.00021924818,0.00012197811000000001,6.632189e-05,0.00016775601,1.6047450000000015e-06,-1.7514305000000003e-05,5.067525e-05,True,False
sim_00001,1,25517,25517.0,0.0004640042,5.8232e-05,0.0002772278,-6.002986e-05,6.186773e-05,-5.084616e-05,1.489742e-05,0.00021899580000000001,0.00012189759000000002,6.574358e-05,0.00016772990000000002,9.189350000000014e-07,-1.797437e-05,5.084616e-05,True,False
sim_00001,1,25690,25690.0,0.0004671511,6.06223e-05,0.0002804454,-6.030355e-05,6.234078e-05,-5.098561e-05,1.4634e-05,0.00021982310000000002,0.00012264433,6.561961e-05,0.00017053385000000002,1.0186150000000018e-06,-1.8175805e-05,5.098561e-05,True,False
sim_00001,1,25862,25862.0,0.0004702797,6.044422e-05,0.0002780902,-6.004429e-05,6.180556e-05,-5.092951e-05,1.480127e-05,0.00021764598,0.00012184985,6.573078e-05,0.00016926721,8.806349999999953e-07,-1.806412e-05,5.092951e-05,True,False
sim_00001,1,26035,26035.0,0.0004734266,6.217188e-05,0.0002850488,-5.977099e-05,6.209939e-05,-5.089832e-05,1.525052e-05,0.00022287691999999998,0.00012187038,6.614884000000001e-05,0.00017361033999999998,1.1642000000000015e-06,-1.78239e-05,5.089832e-05,True,False
sim_00001,1,26207,26207.0,0.0004765552,6.239735e-05,0.000284715,-5.94125e-05,6.148882e-05,-5.090129e-05,1.501827e-05,0.00022231764999999998,0.00012090132,6.591956e-05,0.000173556175,1.0381599999999969e-06,-1.7941509999999998e-05,5.090129e-05,True,False
sim_00001,1,26380,26380.0,0.0004797021,6.310715e-05,0.0002896683,-5.971823e-05,6.182194e-05,-5.084209e-05,1.565633e-05,0.00022656115,0.00012154017,6.649842e-05,0.00017638772500000002,1.0518549999999994e-06,-1.7592879999999997e-05,5.084209e-05,True,False
sim_00001,1,26552,26552.0,0.0004828307,6.353836e-05,0.0002875733,-5.966194e-05,6.200424e-05,-5.075804e-05,1.560889e-05,0.00022403494,0.00012166618,6.636693e-05,0.00017555583,1.1711499999999998e-06,-1.7574574999999998e-05,5.075804e-05,True,False
sim_00001,1,26724,26724.0,0.0004859594,6.589248e-05,0.0002861577,-5.972238e-05,6.082084e-05,-5.069257e-05,1.504835e-05,0.00022026522000000002,0.00012054322,6.574092e-05,0.00017602509,5.492300000000002e-07,-1.782211e-05,5.069257e-05,True,False
sim_00001,1,26897,26897.0,0.0004891049,6.644835e-05,0.0002938422,-5.953976e-05,6.092425e-05,-5.07246e-05,1.532461e-05,0.00022739385000000001,0.00012046400999999999,6.604920999999999e-05,0.000180145275,6.922449999999997e-07,-1.7699995e-05,5.07246e-05,True,False
sim_00001,1,27069,27069.0,0.0004922286,6.730514e-05,0.0002917691,-5.965825e-05,6.114136e-05,-5.077913e-05,1.512082e-05,0.00022446396,0.00012079961,6.589995e-05,0.00017953712000000002,7.41555e-07,-1.7829155e-05,5.077913e-05,True,False
sim_00001,1,27242,27242.0,0.0004953704,6.703538e-05,0.0002979686,-5.973742e-05,6.101748e-05,-5.075842e-05,1.548431e-05,0.00023093322,0.0001207549,6.624273e-05,0.00018250199,6.400299999999994e-07,-1.7637054999999998e-05,5.075842e-05,True,False
sim_00001,1,27414,27414.0,0.0004984941,7.047141e-05,0.0002945777,-5.981486e-05,6.119766e-05,-5.068351e-05,1.538579e-05,0.00022410629,0.00012101252,6.60693e-05,0.000182524555,6.913999999999982e-07,-1.7648859999999997e-05,5.068351e-05,True,False
sim_00001,1,27586,27586.0,0.0005016177,7.077892e-05,0.0002977632,-5.95585e-05,6.157391e-05,-5.069652e-05,1.56646e-05,0.00022698428,0.00012113240999999999,6.636112e-05,0.00018427106,1.0077049999999975e-06,-1.751596e-05,5.069652e-05,True,False
sim_00001,1,27759,27759.0,0.0005047595,7.218703e-05,0.0003013632,-5.920298e-05,6.127237e-05,-5.066744e-05,1.583327e-05,0.00022917617,0.00012047535,6.650071e-05,0.000186775115,1.0346950000000018e-06,-1.7417085e-05,5.066744e-05,True,False
sim_00001,1,27931,27931.0,0.0005078832,7.333548e-05,0.0002986888,-5.944569e-05,6.16138e-05,-5.063689e-05,1.604718e-05,0.00022535332000000004,0.00012105948999999999,6.668407e-05,0.00018601214,1.0840549999999989e-06,-1.7294855e-05,5.063689e-05,True,False
sim_00001,1,28104,28104.0,0.000511025,7.505544e-05,0.0003056108,-5.970109e-05,6.154206e-05,-5.065098e-05,1.61293e-05,0.00023055536,0.00012124315000000002,6.678028e-05,0.00019033312,9.204850000000014e-07,-1.726084e-05,5.065098e-05,True,False
sim_00001,1,28276,28276.0,0.0005141487,7.637611e-05,0.0003055665,-5.954165e-05,6.1476e-05,-5.078043e-05,1.582088e-05,0.00022919039,0.00012101765000000002,6.660131e-05,0.000190971305,9.671750000000015e-07,-1.7479775e-05,5.078043e-05,True,False
sim_00001,1,28449,28449.0,0.0005172905,7.867091e-05,0.0003053539,-5.94169e-05,6.188076e-05,-5.08507e-05,1.596785e-05,0.00022668299,0.00012129765999999999,6.681855e-05,0.00019201240499999998,1.2319299999999996e-06,-1.7441425e-05,5.08507e-05,True,False
sim_00001,1,28621,28621.0,0.0005204141,7.945227e-05,0.000308738,-6.191852e-05,6.19476e-05,-5.091907e-05,1.620476e-05,0.00022928573000000004,0.00012386612,6.712383e-05,0.000194095135,1.4540000000000711e-08,-1.7357155e-05,5.091907e-05,True,False
sim_00001,1,28793,28793.0,0.0005235378,8.107057e-05,0.0003060827,-6.1217e-05,6.297723e-05,-5.075405e-05,1.58088e-05,0.00022501213000000004,0.00012419423,6.656285e-05,0.000193576635,8.801150000000064e-07,-1.7472625e-05,5.075405e-05,True,False
sim_00001,1,28966,28966.0,0.0005266796,8.191338e-05,0.0003132138,-6.149644e-05,6.164155e-05,-5.101966e-05,1.602371e-05,0.00023130042000000001,0.00012313799,6.704337e-05,0.00019756359000000002,7.255500000000019e-08,-1.7497975e-05,5.101966e-05,True,False
sim_00001,1,29138,29138.0,0.0005298033,8.339276e-05,0.0003130088,-6.268215e-05,6.229233e-05,-5.099353e-05,1.610128e-05,0.00022961603999999998,0.00012497448,6.709481000000001e-05,0.00019820078,-1.9491000000000115e-07,-1.7446125e-05,5.099353e-05,True,False
sim_00001,1,29311,29311.0,0.0005329451,8.30742e-05,0.0003178157,-6.157184e-05,6.271686e-05,-5.08122e-05,1.634464e-05,0.00023474150000000002,0.0001242887,6.715684e-05,0.00020044495,5.725100000000024e-07,-1.7233780000000003e-05,5.08122e-05,True,False
sim_00001,1,29483,29483.0,0.0005360688,8.428588e-05,0.0003159711,-6.335434e-05,6.125046e-05,-5.070764e-05,1.607262e-05,0.00023168522,0.0001246048,6.678026e-05,0.00020012848999999999,-1.0519399999999986e-06,-1.731751e-05,5.070764e-05,True,False
sim_00001,1,29655,29655.0,0.0005391924,8.670593e-05,0.0003141132,-6.160243e-05,6.213271e-05,-5.069405e-05,1.587594e-05,0.00022740727,0.00012373514000000002,6.656999000000001e-05,0.000200409565,2.6514000000000133e-07,-1.7409055e-05,5.069405e-05,True,False
sim_00001,1,29828,29828.0,0.0005423342,8.713204e-05,0.000322,-6.219494e-05,6.210027e-05,-5.070918e-05,1.61867e-05,0.00023486796000000003,0.00012429521,6.689588e-05,0.00020456602000000002,-4.733500000000452e-08,-1.726124e-05,5.070918e-05,True,False
sim_00001,1,30000,30000.0,0.0005454579,8.87093e-05,0.0003202187,-6.305207e-05,6.218811e-05,-5.072126e-05,1.681865e-05,0.0002315094,0.00012524018,6.753991e-05,0.000204464,-4.319799999999972e-07,-1.6951305000000002e-05,5.072126e-05,True,False
sim_00001,1,30173,30173.0,0.0005485997,8.959662e-05,0.0003254527,-6.124837e-05,6.063762e-05,-5.071317e-05,1.612188e-05,0.00023585608,0.00012188599,6.683505e-05,0.00020752466000000002,-3.0537500000000383e-07,-1.7295645e-05,5.071317e-05,True,False
sim_00001,1,30345,30345.0,0.0005517234,9.15592e-05,0.0003230427,-6.130768e-05,6.097061e-05,-5.068684e-05,1.611604e-05,0.00023148350000000003,0.00012227829,6.680288e-05,0.00020730095,-1.6853499999999584e-07,-1.7285400000000002e-05,5.068684e-05,True,False
sim_00001,1,30518,30518.0,0.0005548652,9.306744e-05,0.0003259233,-6.18322e-05,6.096169e-05,-5.06664e-05,1.647498e-05,0.00023285586,0.00012279389,6.714138e-05,0.00020949536999999998,-4.352549999999993e-07,-1.709571e-05,5.06664e-05,True,False
sim_00001,1,30690,30690.0,0.0005579888,9.429568e-05,0.000329587,-6.191075e-05,6.063142e-05,-5.067904e-05,1.653394e-05,0.00023529132000000002,0.00012254216999999998,6.721298000000001e-05,0.00021194134,-6.396649999999975e-07,-1.707255e-05,5.067904e-05,True,False
sim_00001,1,30862,30862.0,0.0005611125,9.642133e-05,0.0003272124,-6.231649e-05,6.01876e-05,-5.079553e-05,1.676597e-05,0.00023079106999999998,0.00012250409,6.756150000000001e-05,0.000211816865,-1.0644449999999993e-06,-1.701478e-05,5.079553e-05,True,False
