run_id,repeat,fold,model,budget,subset,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive
w85__r20_f04,20,4,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2.0,1.0
w85__r20_f05,20,5,physics_ridge_residual_gp,40,full81,0.9259259259259259,0.8515151515151516,0.7333333333333333,0.9696969696969697,4.0,2.0
w85__r20_f05,20,5,physics_ridge_residual_gp,40,B1_q30,0.76,0.7467532467532467,0.6363636363636364,0.8571428571428571,4.0,2.0
w85__r20_f05,20,5,physics_ridge_residual_gp,40,B1_q20,0.6470588235294118,0.6142857142857143,0.42857142857142855,0.8,4.0,2.0
w85__r20_f05,20,5,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2.0,2.0
w85__r20_f05,20,5,physics_ridge_residual_gp,80,B1_q30,0.84,0.8376623376623377,0.8181818181818182,0.8571428571428571,2.0,2.0
w85__r20_f05,20,5,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,2.0,2.0
w85__r01_f01,1,1,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2.0,1.0
w85__r01_f01,1,1,frozen_4d_margin,40,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882352,2.0,1.0
w85__r01_f01,1,1,frozen_4d_margin,40,full81,0.9506172839506172,0.8924242424242425,0.8,0.9848484848484848,3.0,1.0
w85__r01_f01,1,1,frozen_4d_margin,80,B1_q20,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2.0,1.0
w85__r01_f01,1,1,frozen_4d_margin,80,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882352,2.0,1.0
w85__r01_f01,1,1,frozen_4d_margin,80,full81,0.9629629629629628,0.9257575757575758,0.8666666666666667,0.9848484848484848,2.0,1.0
w85__r01_f02,1,2,frozen_4d_margin,40,B1_q20,0.7647058823529411,0.775,0.8,0.75,1.0,3.0
w85__r01_f02,1,2,frozen_4d_margin,40,B1_q30,0.84,0.8377192982456141,0.8333333333333334,0.8421052631578947,1.0,3.0
w85__r01_f02,1,2,frozen_4d_margin,40,full81,0.9506172839506172,0.9418976545842216,0.9285714285714286,0.9552238805970148,1.0,3.0
w85__r01_f02,1,2,frozen_4d_margin,80,B1_q20,0.7647058823529411,0.775,0.8,0.75,1.0,3.0
w85__r01_f02,1,2,frozen_4d_margin,80,B1_q30,0.84,0.8377192982456141,0.8333333333333334,0.8421052631578947,1.0,3.0
w85__r01_f02,1,2,frozen_4d_margin,80,full81,0.9506172839506172,0.9418976545842216,0.9285714285714286,0.9552238805970148,1.0,3.0
w85__r01_f03,1,3,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0
w85__r01_f03,1,3,frozen_4d_margin,40,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0
w85__r01_f03,1,3,frozen_4d_margin,40,full81,0.9629629629629628,0.8928571428571428,0.7857142857142857,1.0,3.0,0.0
w85__r01_f03,1,3,frozen_4d_margin,80,B1_q20,0.9411764705882352,0.9285714285714286,0.8571428571428571,1.0,1.0,0.0
w85__r01_f03,1,3,frozen_4d_margin,80,B1_q30,0.96,0.9285714285714286,0.8571428571428571,1.0,1.0,0.0
w85__r01_f03,1,3,frozen_4d_margin,80,full81,0.9876543209876544,0.9642857142857144,0.9285714285714286,1.0,1.0,0.0
w85__r01_f04,1,4,frozen_4d_margin,40,B1_q20,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2.0,0.0
w85__r01_f04,1,4,frozen_4d_margin,40,B1_q30,0.92,0.875,0.75,1.0,2.0,0.0
w85__r01_f04,1,4,frozen_4d_margin,40,full81,0.9753086419753086,0.9333333333333332,0.8666666666666667,1.0,2.0,0.0
w85__r01_f04,1,4,frozen_4d_margin,80,B1_q20,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2.0,0.0
w85__r01_f04,1,4,frozen_4d_margin,80,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0
w85__r01_f04,1,4,frozen_4d_margin,80,full81,0.9629629629629628,0.9,0.8,1.0,3.0,0.0
w85__r01_f05,1,5,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2.0,1.0
w85__r01_f05,1,5,frozen_4d_margin,40,B1_q30,0.84,0.827922077922078,0.7272727272727273,0.9285714285714286,3.0,1.0
w85__r01_f05,1,5,frozen_4d_margin,40,full81,0.9506172839506172,0.8924242424242425,0.8,0.9848484848484848,3.0,1.0
w85__r01_f05,1,5,frozen_4d_margin,80,B1_q20,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2.0,1.0
w85__r01_f05,1,5,frozen_4d_margin,80,B1_q30,0.8,0.7824675324675325,0.6363636363636364,0.9285714285714286,4.0,1.0
w85__r01_f05,1,5,frozen_4d_margin,80,full81,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484848,4.0,1.0
w85__r02_f01,2,1,frozen_4d_margin,40,B1_q20,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1.0,1.0
w85__r02_f01,2,1,frozen_4d_margin,40,B1_q30,0.92,0.9007936507936508,0.8571428571428571,0.9444444444444444,1.0,1.0
w85__r02_f01,2,1,frozen_4d_margin,40,full81,0.9753086419753086,0.9590909090909092,0.9333333333333332,0.9848484848484848,1.0,1.0
w85__r02_f01,2,1,frozen_4d_margin,80,B1_q20,0.8823529411764706,0.9,1.0,0.8,0.0,2.0
w85__r02_f01,2,1,frozen_4d_margin,80,B1_q30,0.92,0.9444444444444444,1.0,0.8888888888888888,0.0,2.0
w85__r02_f01,2,1,frozen_4d_margin,80,full81,0.9753086419753086,0.9848484848484848,1.0,0.9696969696969696,0.0,2.0
w85__r02_f02,2,2,frozen_4d_margin,40,B1_q20,0.9411764705882352,0.9,0.8,1.0,1.0,0.0
w85__r02_f02,2,2,frozen_4d_margin,40,B1_q30,0.96,0.9,0.8,1.0,1.0,0.0
w85__r02_f02,2,2,frozen_4d_margin,40,full81,0.9876543209876544,0.9666666666666668,0.9333333333333332,1.0,1.0,0.0
w85__r02_f02,2,2,frozen_4d_margin,80,B1_q20,0.9411764705882352,0.9,0.8,1.0,1.0,0.0
w85__r02_f02,2,2,frozen_4d_margin,80,B1_q30,0.96,0.9,0.8,1.0,1.0,0.0
w85__r02_f02,2,2,frozen_4d_margin,80,full81,0.9876543209876544,0.9666666666666668,0.9333333333333332,1.0,1.0,0.0
w85__r02_f03,2,3,frozen_4d_margin,40,B1_q20,0.8823529411764706,0.8785714285714286,0.9,0.8571428571428571,1.0,1.0
w85__r02_f03,2,3,frozen_4d_margin,40,B1_q30,0.92,0.9188311688311688,0.9090909090909092,0.9285714285714286,1.0,1.0
w85__r02_f03,2,3,frozen_4d_margin,40,full81,0.9753086419753086,0.95682302771855,0.9285714285714286,0.9850746268656716,1.0,1.0
w85__r02_f03,2,3,frozen_4d_margin,80,B1_q20,0.8823529411764706,0.9,0.8,1.0,2.0,0.0
w85__r02_f03,2,3,frozen_4d_margin,80,B1_q30,0.92,0.9090909090909092,0.8181818181818182,1.0,2.0,0.0
w85__r02_f03,2,3,frozen_4d_margin,80,full81,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2.0,0.0
w85__r02_f04,2,4,frozen_4d_margin,40,B1_q20,0.7647058823529411,0.775,0.8,0.75,1.0,3.0
w85__r02_f04,2,4,frozen_4d_margin,40,B1_q30,0.84,0.8492647058823529,0.875,0.8235294117647058,1.0,3.0
w85__r02_f04,2,4,frozen_4d_margin,40,full81,0.9506172839506172,0.943939393939394,0.9333333333333332,0.9545454545454546,1.0,3.0
w85__r02_f04,2,4,frozen_4d_margin,80,B1_q20,0.7647058823529411,0.775,0.8,0.75,1.0,3.0
w85__r02_f04,2,4,frozen_4d_margin,80,B1_q30,0.84,0.8492647058823529,0.875,0.8235294117647058,1.0,3.0
w85__r02_f04,2,4,frozen_4d_margin,80,full81,0.9506172839506172,0.943939393939394,0.9333333333333332,0.9545454545454546,1.0,3.0
w85__r02_f05,2,5,frozen_4d_margin,40,B1_q20,0.7647058823529411,0.6,0.2,1.0,4.0,0.0
w85__r02_f05,2,5,frozen_4d_margin,40,B1_q30,0.84,0.75,0.5,1.0,4.0,0.0
w85__r02_f05,2,5,frozen_4d_margin,40,full81,0.9506172839506172,0.8571428571428572,0.7142857142857143,1.0,4.0,0.0
w85__r02_f05,2,5,frozen_4d_margin,80,B1_q20,0.7647058823529411,0.6,0.2,1.0,4.0,0.0
w85__r02_f05,2,5,frozen_4d_margin,80,B1_q30,0.76,0.625,0.25,1.0,6.0,0.0
w85__r02_f05,2,5,frozen_4d_margin,80,full81,0.925925925925926,0.7857142857142857,0.5714285714285714,1.0,6.0,0.0
w85__r03_f01,3,1,frozen_4d_margin,40,B1_q20,0.7647058823529411,0.6583333333333333,0.4,0.9166666666666666,3.0,1.0
w85__r03_f01,3,1,frozen_4d_margin,40,B1_q30,0.84,0.7236842105263157,0.5,0.9473684210526316,3.0,1.0
w85__r03_f01,3,1,frozen_4d_margin,40,full81,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484848,4.0,1.0
w85__r03_f01,3,1,frozen_4d_margin,80,B1_q20,0.8235294117647058,0.7,0.4,1.0,3.0,0.0
w85__r03_f01,3,1,frozen_4d_margin,80,B1_q30,0.88,0.75,0.5,1.0,3.0,0.0
w85__r03_f01,3,1,frozen_4d_margin,80,full81,0.9629629629629628,0.9,0.8,1.0,3.0,0.0
w85__r03_f02,3,2,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909092,2.0,1.0
w85__r03_f02,3,2,frozen_4d_margin,40,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0
w85__r03_f02,3,2,frozen_4d_margin,40,full81,0.9629629629629628,0.9257575757575758,0.8666666666666667,0.9848484848484848,2.0,1.0
w85__r03_f02,3,2,frozen_4d_margin,80,B1_q20,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2.0,0.0
w85__r03_f02,3,2,frozen_4d_margin,80,B1_q30,0.92,0.8571428571428572,0.7142857142857143,1.0,2.0,0.0
w85__r03_f02,3,2,frozen_4d_margin,80,full81,0.9753086419753086,0.9333333333333332,0.8666666666666667,1.0,2.0,0.0
w85__r03_f03,3,3,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2.0,1.0
w85__r03_f03,3,3,frozen_4d_margin,40,B1_q30,0.84,0.8020833333333333,0.6666666666666666,0.9375,3.0,1.0
w85__r03_f03,3,3,frozen_4d_margin,40,full81,0.9506172839506172,0.8853944562899787,0.7857142857142857,0.9850746268656716,3.0,1.0
w85__r03_f03,3,3,frozen_4d_margin,80,B1_q20,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1.0,1.0
w85__r03_f03,3,3,frozen_4d_margin,80,B1_q30,0.88,0.8576388888888888,0.7777777777777778,0.9375,2.0,1.0
w85__r03_f03,3,3,frozen_4d_margin,80,full81,0.9629629629629628,0.9211087420042644,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r03_f04,3,4,frozen_4d_margin,40,B1_q20,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,2.0,2.0
w85__r03_f04,3,4,frozen_4d_margin,40,B1_q30,0.84,0.8263888888888888,0.7777777777777778,0.875,2.0,2.0
w85__r03_f04,3,4,frozen_4d_margin,40,full81,0.9506172839506172,0.9136460554371002,0.8571428571428571,0.9701492537313432,2.0,2.0
w85__r03_f04,3,4,frozen_4d_margin,80,B1_q20,0.8235294117647058,0.8285714285714285,0.8571428571428571,0.8,1.0,2.0
w85__r03_f04,3,4,frozen_4d_margin,80,B1_q30,0.88,0.8819444444444444,0.8888888888888888,0.875,1.0,2.0
w85__r03_f04,3,4,frozen_4d_margin,80,full81,0.9629629629629628,0.949360341151386,0.9285714285714286,0.9701492537313432,1.0,2.0
w85__r03_f05,3,5,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0
w85__r03_f05,3,5,frozen_4d_margin,40,B1_q30,0.88,0.85,0.7,1.0,3.0,0.0
w85__r03_f05,3,5,frozen_4d_margin,40,full81,0.9629629629629628,0.9,0.8,1.0,3.0,0.0
w85__r03_f05,3,5,frozen_4d_margin,80,B1_q20,0.9411764705882352,0.9375,0.875,1.0,1.0,0.0
w85__r03_f05,3,5,frozen_4d_margin,80,B1_q30,0.96,0.95,0.9,1.0,1.0,0.0
w85__r03_f05,3,5,frozen_4d_margin,80,full81,0.9876543209876544,0.9666666666666668,0.9333333333333332,1.0,1.0,0.0
w85__r04_f01,4,1,frozen_4d_margin,40,B1_q20,0.5882352941176471,0.5763888888888888,0.375,0.7777777777777778,5.0,2.0
w85__r04_f01,4,1,frozen_4d_margin,40,B1_q30,0.72,0.7012987012987013,0.5454545454545454,0.8571428571428571,5.0,2.0
w85__r04_f01,4,1,frozen_4d_margin,40,full81,0.9135802469135802,0.8065031982942431,0.6428571428571429,0.9701492537313432,5.0,2.0
w85__r04_f01,4,1,frozen_4d_margin,80,B1_q20,0.5882352941176471,0.5763888888888888,0.375,0.7777777777777778,5.0,2.0
w85__r04_f01,4,1,frozen_4d_margin,80,B1_q30,0.72,0.7012987012987013,0.5454545454545454,0.8571428571428571,5.0,2.0
w85__r04_f01,4,1,frozen_4d_margin,80,full81,0.9135802469135802,0.8065031982942431,0.6428571428571429,0.9701492537313432,5.0,2.0
w85__r04_f02,4,2,frozen_4d_margin,40,B1_q20,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1.0,1.0
w85__r04_f02,4,2,frozen_4d_margin,40,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0
w85__r04_f02,4,2,frozen_4d_margin,40,full81,0.9753086419753086,0.9590909090909092,0.9333333333333332,0.9848484848484848,1.0,1.0
w85__r04_f02,4,2,frozen_4d_margin,80,B1_q20,0.7647058823529411,0.7708333333333333,0.6666666666666666,0.875,3.0,1.0
w85__r04_f02,4,2,frozen_4d_margin,80,B1_q30,0.84,0.8020833333333333,0.6666666666666666,0.9375,3.0,1.0
w85__r04_f02,4,2,frozen_4d_margin,80,full81,0.9506172839506172,0.8924242424242425,0.8,0.9848484848484848,3.0,1.0
w85__r04_f03,4,3,frozen_4d_margin,40,B1_q20,0.7647058823529411,0.5,0.0,1.0,4.0,0.0
w85__r04_f03,4,3,frozen_4d_margin,40,B1_q30,0.8,0.5,0.0,1.0,5.0,0.0
w85__r04_f03,4,3,frozen_4d_margin,40,full81,0.8148148148148148,0.5,0.0,1.0,15.0,0.0
w85__r04_f03,4,3,frozen_4d_margin,80,B1_q20,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769232,1.0,1.0
w85__r04_f03,4,3,frozen_4d_margin,80,B1_q30,0.92,0.875,0.8,0.95,1.0,1.0
w85__r04_f03,4,3,frozen_4d_margin,80,full81,0.9753086419753086,0.9590909090909092,0.9333333333333332,0.9848484848484848,1.0,1.0
w85__r04_f04,4,4,frozen_4d_margin,40,B1_q20,0.7058823529411765,0.7071428571428571,0.7142857142857143,0.7,2.0,3.0
w85__r04_f04,4,4,frozen_4d_margin,40,B1_q30,0.8,0.7867647058823529,0.75,0.8235294117647058,2.0,3.0
w85__r04_f04,4,4,frozen_4d_margin,40,full81,0.9382716049382716,0.9106060606060606,0.8666666666666667,0.9545454545454546,2.0,3.0
w85__r04_f04,4,4,frozen_4d_margin,80,B1_q20,0.8235294117647058,0.8285714285714285,0.8571428571428571,0.8,1.0,2.0
w85__r04_f04,4,4,frozen_4d_margin,80,B1_q30,0.88,0.8786764705882353,0.875,0.8823529411764706,1.0,2.0
w85__r04_f04,4,4,frozen_4d_margin,80,full81,0.9629629629629628,0.9515151515151516,0.9333333333333332,0.9696969696969696,1.0,2.0
w85__r04_f05,4,5,frozen_4d_margin,40,B1_q20,0.9411764705882352,0.9166666666666669,0.8333333333333334,1.0,1.0,0.0
w85__r04_f05,4,5,frozen_4d_margin,40,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0
w85__r04_f05,4,5,frozen_4d_margin,40,full81,0.9876543209876544,0.9642857142857144,0.9285714285714286,1.0,1.0,0.0
w85__r04_f05,4,5,frozen_4d_margin,80,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0
w85__r04_f05,4,5,frozen_4d_margin,80,B1_q30,0.88,0.8333333333333333,0.6666666666666666,1.0,3.0,0.0
w85__r04_f05,4,5,frozen_4d_margin,80,full81,0.9629629629629628,0.8928571428571428,0.7857142857142857,1.0,3.0,0.0
w85__r05_f01,5,1,frozen_4d_margin,40,B1_q20,0.9411764705882352,0.9583333333333331,1.0,0.9166666666666666,0.0,1.0
w85__r05_f01,5,1,frozen_4d_margin,40,B1_q30,0.96,0.975,1.0,0.95,0.0,1.0
w85__r05_f01,5,1,frozen_4d_margin,40,full81,0.9876543209876544,0.9924242424242424,1.0,0.9848484848484848,0.0,1.0
w85__r05_f01,5,1,frozen_4d_margin,80,B1_q20,0.9411764705882352,0.9583333333333331,1.0,0.9166666666666666,0.0,1.0
w85__r05_f01,5,1,frozen_4d_margin,80,B1_q30,0.96,0.975,1.0,0.95,0.0,1.0
w85__r05_f01,5,1,frozen_4d_margin,80,full81,0.9876543209876544,0.9924242424242424,1.0,0.9848484848484848,0.0,1.0
w85__r05_f02,5,2,frozen_4d_margin,40,B1_q20,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2.0,0.0
w85__r05_f02,5,2,frozen_4d_margin,40,B1_q30,0.92,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0
w85__r05_f02,5,2,frozen_4d_margin,40,full81,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2.0,0.0
w85__r05_f02,5,2,frozen_4d_margin,80,B1_q20,0.9411764705882352,0.9166666666666669,0.8333333333333334,1.0,1.0,0.0
w85__r05_f02,5,2,frozen_4d_margin,80,B1_q30,0.92,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0
w85__r05_f02,5,2,frozen_4d_margin,80,full81,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2.0,0.0
w85__r05_f03,5,3,frozen_4d_margin,40,B1_q20,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1.0,3.0
w85__r05_f03,5,3,frozen_4d_margin,40,B1_q30,0.84,0.8452380952380952,0.8571428571428571,0.8333333333333334,1.0,3.0
w85__r05_f03,5,3,frozen_4d_margin,40,full81,0.9506172839506172,0.9418976545842216,0.9285714285714286,0.9552238805970148,1.0,3.0
w85__r05_f03,5,3,frozen_4d_margin,80,B1_q20,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1.0,2.0
w85__r05_f03,5,3,frozen_4d_margin,80,B1_q30,0.88,0.873015873015873,0.8571428571428571,0.8888888888888888,1.0,2.0
w85__r05_f03,5,3,frozen_4d_margin,80,full81,0.9629629629629628,0.949360341151386,0.9285714285714286,0.9701492537313432,1.0,2.0
w85__r05_f04,5,4,frozen_4d_margin,40,B1_q20,0.5882352941176471,0.6041666666666666,0.3333333333333333,0.875,6.0,1.0
w85__r05_f04,5,4,frozen_4d_margin,40,B1_q30,0.72,0.6915584415584416,0.4545454545454545,0.9285714285714286,6.0,1.0
w85__r05_f04,5,4,frozen_4d_margin,40,full81,0.9135802469135802,0.7924242424242425,0.6,0.9848484848484848,6.0,1.0
w85__r05_f04,5,4,frozen_4d_margin,80,B1_q20,0.7647058823529411,0.7708333333333333,0.6666666666666666,0.875,3.0,1.0
w85__r05_f04,5,4,frozen_4d_margin,80,B1_q30,0.84,0.827922077922078,0.7272727272727273,0.9285714285714286,3.0,1.0
w85__r05_f04,5,4,frozen_4d_margin,80,full81,0.9506172839506172,0.8924242424242425,0.8,0.9848484848484848,3.0,1.0
w85__r05_f05,5,5,frozen_4d_margin,40,B1_q20,0.6470588235294118,0.6458333333333333,0.625,0.6666666666666666,3.0,3.0
w85__r05_f05,5,5,frozen_4d_margin,40,B1_q30,0.76,0.7242647058823529,0.625,0.8235294117647058,3.0,3.0
w85__r05_f05,5,5,frozen_4d_margin,40,full81,0.925925925925926,0.8772727272727273,0.8,0.9545454545454546,3.0,3.0
w85__r05_f05,5,5,frozen_4d_margin,80,B1_q20,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2.0,2.0
w85__r05_f05,5,5,frozen_4d_margin,80,B1_q30,0.84,0.8161764705882353,0.75,0.8823529411764706,2.0,2.0
w85__r05_f05,5,5,frozen_4d_margin,80,full81,0.9506172839506172,0.9181818181818182,0.8666666666666667,0.9696969696969696,2.0,2.0
w85__r06_f01,6,1,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0
w85__r06_f01,6,1,frozen_4d_margin,40,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0
w85__r06_f01,6,1,frozen_4d_margin,40,full81,0.9629629629629628,0.9,0.8,1.0,3.0,0.0
w85__r06_f01,6,1,frozen_4d_margin,80,B1_q20,0.7058823529411765,0.5833333333333334,0.1666666666666666,1.0,5.0,0.0
w85__r06_f01,6,1,frozen_4d_margin,80,B1_q30,0.8,0.6875,0.375,1.0,5.0,0.0
w85__r06_f01,6,1,frozen_4d_margin,80,full81,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,5.0,0.0
w85__r06_f02,6,2,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.875,1.0,0.75,0.0,3.0
w85__r06_f02,6,2,frozen_4d_margin,40,B1_q30,0.88,0.9117647058823528,1.0,0.8235294117647058,0.0,3.0
w85__r06_f02,6,2,frozen_4d_margin,40,full81,0.9629629629629628,0.9772727272727272,1.0,0.9545454545454546,0.0,3.0
w85__r06_f02,6,2,frozen_4d_margin,80,B1_q20,0.8823529411764706,0.9166666666666669,1.0,0.8333333333333334,0.0,2.0
w85__r06_f02,6,2,frozen_4d_margin,80,B1_q30,0.92,0.9411764705882352,1.0,0.8823529411764706,0.0,2.0
w85__r06_f02,6,2,frozen_4d_margin,80,full81,0.9753086419753086,0.9848484848484848,1.0,0.9696969696969696,0.0,2.0
w85__r06_f03,6,3,frozen_4d_margin,40,B1_q20,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1.0,1.0
w85__r06_f03,6,3,frozen_4d_margin,40,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882352,1.0,1.0
w85__r06_f03,6,3,frozen_4d_margin,40,full81,0.9753086419753086,0.95682302771855,0.9285714285714286,0.9850746268656716,1.0,1.0
w85__r06_f03,6,3,frozen_4d_margin,80,B1_q20,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1.0,1.0
w85__r06_f03,6,3,frozen_4d_margin,80,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882352,1.0,1.0
w85__r06_f03,6,3,frozen_4d_margin,80,full81,0.9753086419753086,0.95682302771855,0.9285714285714286,0.9850746268656716,1.0,1.0
w85__r06_f04,6,4,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0
w85__r06_f04,6,4,frozen_4d_margin,40,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882352,2.0,1.0
w85__r06_f04,6,4,frozen_4d_margin,40,full81,0.9629629629629628,0.9211087420042644,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r06_f04,6,4,frozen_4d_margin,80,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0
w85__r06_f04,6,4,frozen_4d_margin,80,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882352,1.0,1.0
w85__r06_f04,6,4,frozen_4d_margin,80,full81,0.9753086419753086,0.95682302771855,0.9285714285714286,0.9850746268656716,1.0,1.0
w85__r06_f05,6,5,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0
w85__r06_f05,6,5,frozen_4d_margin,40,B1_q30,0.88,0.8576388888888888,0.7777777777777778,0.9375,2.0,1.0
w85__r06_f05,6,5,frozen_4d_margin,40,full81,0.9629629629629628,0.9257575757575758,0.8666666666666667,0.9848484848484848,2.0,1.0
w85__r06_f05,6,5,frozen_4d_margin,80,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0
w85__r06_f05,6,5,frozen_4d_margin,80,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0
w85__r06_f05,6,5,frozen_4d_margin,80,full81,0.9753086419753086,0.9590909090909092,0.9333333333333332,0.9848484848484848,1.0,1.0
w85__r07_f01,7,1,frozen_4d_margin,40,B1_q20,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1.0,1.0
w85__r07_f01,7,1,frozen_4d_margin,40,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0
w85__r07_f01,7,1,frozen_4d_margin,40,full81,0.9753086419753086,0.9590909090909092,0.9333333333333332,0.9848484848484848,1.0,1.0
w85__r07_f01,7,1,frozen_4d_margin,80,B1_q20,0.8235294117647058,0.8194444444444444,0.8888888888888888,0.75,1.0,2.0
w85__r07_f01,7,1,frozen_4d_margin,80,B1_q30,0.88,0.8819444444444444,0.8888888888888888,0.875,1.0,2.0
w85__r07_f01,7,1,frozen_4d_margin,80,full81,0.9629629629629628,0.9515151515151516,0.9333333333333332,0.9696969696969696,1.0,2.0
w85__r07_f02,7,2,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1.0,2.0
w85__r07_f02,7,2,frozen_4d_margin,40,B1_q30,0.88,0.8786764705882353,0.875,0.8823529411764706,1.0,2.0
w85__r07_f02,7,2,frozen_4d_margin,40,full81,0.9629629629629628,0.9515151515151516,0.9333333333333332,0.9696969696969696,1.0,2.0
w85__r07_f02,7,2,frozen_4d_margin,80,B1_q20,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1.0,3.0
w85__r07_f02,7,2,frozen_4d_margin,80,B1_q30,0.84,0.8492647058823529,0.875,0.8235294117647058,1.0,3.0
w85__r07_f02,7,2,frozen_4d_margin,80,full81,0.9506172839506172,0.943939393939394,0.9333333333333332,0.9545454545454546,1.0,3.0
w85__r07_f03,7,3,frozen_4d_margin,40,B1_q20,0.8823529411764706,0.875,0.75,1.0,2.0,0.0
w85__r07_f03,7,3,frozen_4d_margin,40,B1_q30,0.92,0.9,0.8,1.0,2.0,0.0
w85__r07_f03,7,3,frozen_4d_margin,40,full81,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2.0,0.0
w85__r07_f03,7,3,frozen_4d_margin,80,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0
w85__r07_f03,7,3,frozen_4d_margin,80,B1_q30,0.84,0.8,0.6,1.0,4.0,0.0
w85__r07_f03,7,3,frozen_4d_margin,80,full81,0.9506172839506172,0.8571428571428572,0.7142857142857143,1.0,4.0,0.0
w85__r07_f04,7,4,frozen_4d_margin,40,B1_q20,0.8235294117647058,0.7,0.4,1.0,3.0,0.0
w85__r07_f04,7,4,frozen_4d_margin,40,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0
w85__r07_f04,7,4,frozen_4d_margin,40,full81,0.9629629629629628,0.8928571428571428,0.7857142857142857,1.0,3.0,0.0
