experiment_name,population_row_index,has_keyhole,full_trace_duration_ms,max_positive_delta_W_p02,observed_ms_p02,transitions_used_p02,max_positive_delta_W_p05,observed_ms_p05,transitions_used_p05,max_positive_delta_W_p10,observed_ms_p10,transitions_used_p10,max_positive_delta_W_p20,observed_ms_p20,transitions_used_p20,max_positive_delta_W_p40,observed_ms_p40,transitions_used_p40,max_positive_delta_W_p100,observed_ms_p100,transitions_used_p100,P,VX,LS,ST,log_h
P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,328,0,1.500059,26.890943552197808,0.03000118,4,26.890943552197808,0.07500295,10,26.890943552197808,0.1500059,20,26.890943552197808,0.3000118,40,26.890943552197808,0.6000236000000001,80,26.890943552197808,1.500059,200,90.3577538021,0.606625134218,7.79676391387e-05,345.062824899,18.942524008270567
P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,330,0,1.4343985,29.444594353022033,0.02868797,4,29.444594353022033,0.071719925,10,29.444594353022033,0.14343985,20,29.444594353022033,0.2868797,40,29.444594353022033,0.5737594,80,29.444594353022033,1.4343985,200,92.0306358058,0.635786516528,6.85874395416e-05,348.651765165,19.129669444007078
P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,331,0,1.5538369,22.14104926071446,0.031076738,4,22.14104926071446,0.077691845,10,22.14104926071446,0.15538369,20,22.14104926071446,0.31076738,40,22.14104926071446,0.6215347600000001,80,22.14104926071446,1.5538369,200,93.2349412886,0.318136092994,6.37701091846e-05,373.005608841,19.598099547357393
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,332,0,1.24778782,55.84719205582444,0.0249557563999999,4,55.84719205582444,0.0623893909999999,10,55.84719205582444,0.1247787819999999,20,55.84719205582444,0.2495575639999999,40,55.84719205582444,0.4991151279999999,80,55.84719205582444,1.24778782,200,93.7887593651,0.596649793105,4.5e-05,300.0,19.812529589393023
P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,334,0,1.1361654,19.8164734071428,0.022723308,4,19.8164734071428,0.05680827,10,19.8164734071428,0.11361654,20,19.8164734071428,0.22723308,40,19.8164734071428,0.45446616,80,19.8164734071428,1.1361654,200,96.3048792257,0.802808589305,5.4654094879e-05,371.269771919,19.399068091392657
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,335,0,1.24789691,55.684023138653615,0.0249579381999999,4,55.684023138653615,0.0623948455,10,55.684023138653615,0.124789691,20,55.684023138653615,0.249579382,40,55.684023138653615,0.499158764,80,55.684023138653615,1.24789691,200,97.6596954152,0.666705631564,4.5e-05,300.0,19.797464373326065
P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,336,0,1.6689225,24.11789932692327,0.03337845,4,24.90124208791211,0.083446125,10,24.90124208791211,0.16689225,20,24.90124208791211,0.3337845,40,24.90124208791211,0.667569,80,24.90124208791211,1.6689225,200,98.2720448178,0.404108184606,6.2082238115e-05,312.013044035,19.5713518728557
P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,337,0,1.0361311,30.398269353296683,0.020722622,4,30.398269353296683,0.051806555,10,30.398269353296683,0.10361311,20,30.398269353296683,0.20722622,40,30.398269353296683,0.41445244,80,30.398269353296683,1.0361311,200,98.5137427197,0.87794698955,7.93698578539e-05,325.506902574,18.817368418900607
P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,338,0,1.0413417,31.230542096978,0.020826834,4,31.230542096978,0.052067085,10,31.230542096978,0.10413417,20,31.230542096978,0.20826834,40,31.230542096978,0.41653668,80,31.230542096978,1.0413417,200,98.6430415843,0.873233253177,7.66258838728e-05,323.115187787,18.874147423207297
P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,339,0,1.5199851,14.726352935083312,0.030399702,4,23.028298527472543,0.075999255,10,23.028298527472543,0.15199851,20,23.028298527472543,0.30399702,40,23.028298527472543,0.60799404,80,23.028298527472543,1.5199851,200,99.0936052974,0.300439480401,4.95355776339e-05,340.036700638,20.066548492012117
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,342,0,1.6208441,27.16278033269224,0.032416882,4,27.16278033269224,0.081042205,10,27.16278033269224,0.16208441,20,27.16278033269224,0.32416882,40,27.16278033269224,0.64833764,80,27.16278033269224,1.6208441,200,100.408926704,0.564694322144,6.38706769001e-05,381.633419878,19.382961761730567
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,343,0,1.6903684,30.963907507692248,0.033807368,4,30.963907507692248,0.08451842,10,30.963907507692248,0.16903684,20,30.963907507692248,0.33807368,40,30.963907507692248,0.67614736,80,30.963907507692248,1.6903684,200,102.025474754,0.424029390103,7.94734719352e-05,354.238131711,19.214329707036423
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,344,0,0.993063,21.06695725824177,0.01986126,4,21.06695725824177,0.04965315,10,21.06695725824177,0.0993063,20,21.06695725824177,0.1986126,40,21.06695725824177,0.3972252,80,21.06695725824177,0.993063,200,102.449509144,0.918837420936,5.51471704636e-05,339.471112188,19.379950803625576
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,345,0,1.7184354000000002,25.363210809889956,0.034368708,4,25.363210809889956,0.08592177,10,25.363210809889956,0.17184354,20,25.363210809889956,0.34368708,40,25.363210809889956,0.6873741600000001,80,25.363210809889956,1.7184354000000002,200,110.110895975,0.451651242475,8.6859144947e-05,349.969995372,19.125744657806923
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,346,0,1.3431898000000002,15.983088396850832,0.026863796,4,15.983088396850832,0.06715949,10,17.076852286719173,0.13431898,20,17.076852286719173,0.26863796,40,17.076852286719173,0.5372759200000001,80,17.076852286719173,1.3431898000000002,200,110.131967455,0.225166085115,5.63312318207e-05,326.092691949,20.12353000341067
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,347,0,1.0800247,31.393682797527468,0.021600494,4,31.393682797527468,0.054001235,10,31.393682797527468,0.10800247,20,31.393682797527468,0.21600494,40,31.393682797527468,0.43200988,80,31.393682797527468,1.0800247,200,118.139890353,0.847347819728,5.08934239386e-05,372.913421628,19.683356701254223
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,348,0,1.5095607999999998,26.59317008618769,0.0301912159999999,4,26.59317008618769,0.07547804,10,26.59317008618769,0.15095608,20,26.59317008618769,0.30191216,40,26.59317008618769,0.60382432,80,26.59317008618769,1.5095607999999998,200,121.661876009,0.281641526906,7.16631028882e-05,330.429005364,19.75010760812678
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,349,0,1.6096445,29.473943309065888,0.03219289,4,29.473943309065888,0.080482225,10,29.473943309065888,0.16096445,20,29.473943309065888,0.3219289000000001,40,29.473943309065888,0.6438578000000001,80,29.473943309065888,1.6096445,200,126.512169142,0.57236868357,7.44940442576e-05,386.738254947,19.37651154200019
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,350,0,1.5306862,29.850615887362657,0.030613724,4,29.850615887362657,0.07653431,10,29.850615887362657,0.15306862,20,29.850615887362657,0.30613724,40,29.850615887362657,0.61227448,80,29.850615887362657,1.5306862,200,128.682231034,0.601925389683,8.082715257e-05,394.322355105,19.24595333279003
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,351,0,1.5217649,20.945988956593094,0.030435298,4,25.50803048763899,0.076088245,10,25.50803048763899,0.15217649,20,25.50803048763899,0.30435298,40,25.50803048763899,0.60870596,80,25.50803048763899,1.5217649,200,129.569646497,0.287154347682,6.5197985882e-05,393.701994752,19.94520922418362
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,352,0,1.1763379,30.088500973351586,0.023526758,4,30.088500973351586,0.058816895,10,30.088500973351586,0.11763379,20,30.088500973351586,0.23526758,40,30.088500973351586,0.47053516,80,30.088500973351586,1.1763379,200,131.049819122,0.780196421599,5.30845028915e-05,389.742843455,19.765120613660834
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,353,0,1.1661707,29.45762970662981,0.023323414,4,29.45762970662981,0.058308535,10,29.45762970662981,0.11661707,20,29.45762970662981,0.23323414,40,29.45762970662981,0.46646828,80,29.45762970662981,1.1661707,200,132.12166853,0.788188085218,6.42596953306e-05,382.443068729,19.48159941296018
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,354,0,1.61217,24.972866510989167,0.0322434,4,24.972866510989167,0.0806085,10,25.6953553038675,0.161217,20,25.6953553038675,0.322434,40,25.6953553038675,0.6448680000000001,80,25.6953553038675,1.61217,200,134.93654729,0.343298656719,5.9412954069e-05,389.435734624,20.03587930366137
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,355,0,1.0924314,31.732829081767953,0.021848628,4,31.732829081767953,0.05462157,10,31.732829081767953,0.10924314,20,31.732829081767953,0.21848628,40,31.732829081767953,0.43697256,80,31.732829081767953,1.0924314,200,137.056736091,0.84145784316,6.02926393206e-05,342.992007776,19.58115544808136
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,356,0,0.9854616000000002,29.324654830769248,0.019709232,4,29.324654830769248,0.04927308,10,29.324654830769248,0.09854616,20,29.324654830769248,0.19709232,40,29.324654830769248,0.3941846400000001,80,29.324654830769248,0.9854616000000002,200,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,19.072352361399517
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,357,0,1.549612,25.10582815384617,0.03099224,4,25.10582815384617,0.0774806,10,25.10582815384617,0.1549612,20,25.10582815384617,0.3099224,40,25.10582815384617,0.6198448000000001,80,25.10582815384617,1.549612,200,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,19.31571582352598
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,358,0,1.6639385,24.684285785302173,0.03327877,4,24.684285785302173,0.083196925,10,24.684285785302173,0.16639385,20,24.684285785302173,0.3327877,40,24.684285785302173,0.6655754,80,24.684285785302173,1.6639385,200,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,19.82018879884443
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,359,0,1.4665379,21.6957528278596,0.029330758,4,21.6957528278596,0.073326895,10,21.6957528278596,0.14665379,20,21.6957528278596,0.29330758,40,21.6957528278596,0.58661516,80,21.6957528278596,1.4665379,200,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,19.86248828184948
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,360,0,1.5513125,26.003983873550446,0.03102625,4,26.003983873550446,0.077565625,10,26.003983873550446,0.15513125,20,26.003983873550446,0.3102625,40,26.003983873550446,0.6205250000000001,80,26.003983873550446,1.5513125,200,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,19.810663664470823
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,361,0,1.6334216,29.748410861538453,0.032668432,4,29.748410861538453,0.08167108,10,29.748410861538453,0.16334216,20,29.748410861538453,0.32668432,40,29.748410861538453,0.6533686400000001,80,29.748410861538453,1.6334216,200,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,19.674589624486757
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,362,0,0.9525071,28.247469761538483,0.019050142,4,28.247469761538483,0.047625355,10,28.247469761538483,0.09525071,20,28.247469761538483,0.19050142,40,28.247469761538483,0.38100284,80,28.247469761538483,0.9525071,200,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,19.434312689093858
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,363,0,0.9294287,39.93740558241756,0.018588574,4,39.93740558241756,0.046471435,10,39.93740558241756,0.09294287,20,39.93740558241756,0.18588574,40,39.93740558241756,0.37177148,80,39.93740558241756,0.9294287,200,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,19.11905586016762
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,364,0,1.0175166,39.49429432967037,0.020350332,4,39.49429432967037,0.05087583,10,39.49429432967037,0.10175166,20,39.49429432967037,0.20350332,40,39.49429432967037,0.40700664,80,39.49429432967037,1.0175166,200,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,19.185065308443363
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,365,0,1.4725127999999998,14.104408699338272,0.0294502559999999,4,21.77482755164818,0.0736256399999999,10,21.77482755164818,0.1472512799999999,20,21.77482755164818,0.2945025599999999,40,21.77482755164818,0.5890051199999999,80,21.77482755164818,1.4725127999999998,200,165.961555057,0.261983014715,5.47380727674e-05,307.441799119,20.500920561815374
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,366,0,1.1539773,39.4818265695055,0.023079546,4,39.4818265695055,0.057698865,10,39.4818265695055,0.11539773,20,39.4818265695055,0.23079546,40,39.4818265695055,0.46159092,80,39.4818265695055,1.1539773,200,171.793878697,0.802872637148,7.56304072004e-05,389.149112673,19.49055318771038
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,367,0,1.3739103,28.09962092884627,0.0274782059999999,4,28.09962092884627,0.068695515,10,28.09962092884627,0.13739103,20,28.09962092884627,0.27478206,40,28.09962092884627,0.54956412,80,28.09962092884627,1.3739103,200,178.179131994,0.674364285322,6.39772031663e-05,392.701744041,19.865257427349334
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,368,0,1.087611,39.92330609392265,0.02175222,4,39.92330609392265,0.05438055,10,39.92330609392265,0.1087611,20,39.92330609392265,0.2175222,40,39.92330609392265,0.4350444,80,39.92330609392265,1.087611,200,180.4231768,0.853402947533,8.92029044014e-05,332.421625378,19.261462238591264
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,369,0,0.9712687,27.2776859865384,0.019425374,4,27.2776859865384,0.048563435,10,27.2776859865384,0.09712687,20,27.2776859865384,0.19425374,40,27.2776859865384,0.38850748,80,27.2776859865384,0.9712687,200,181.628478787,0.952936233186,6.91719476824e-05,399.362560559,19.594439656763072
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,370,0,1.4673552,23.255798556044013,0.029347104,4,23.255798556044013,0.07336776,10,23.255798556044013,0.14673552,20,23.255798556044013,0.29347104,40,23.255798556044013,0.58694208,80,23.255798556044013,1.4673552,200,188.623199531,0.253450423389,5.98563054886e-05,373.9812389,20.51139055856241
P-189p966894809_VX-0p644468304217_LS-6p74843907822e-05_ST-388p1301819_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p48542724514e-06_H-851e5d4577,371,0,1.4412564,23.869805030769285,0.028825128,4,23.869805030769285,0.07206282,10,23.869805030769285,0.14412564,20,23.869805030769285,0.28825128,40,23.869805030769285,0.5765025600000001,80,23.869805030769285,1.4412564,200,189.966894809,0.644468304217,6.74843907822e-05,388.1301819,19.871935989222195
P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,372,0,1.7083764,35.9256299912088,0.034167528,4,35.9256299912088,0.08541882,10,35.9256299912088,0.17083764,20,35.9256299912088,0.34167528,40,35.9256299912088,0.68335056,80,35.9256299912088,1.7083764,200,191.425479448,0.407642571095,6.68635438353e-05,376.486404344,20.122465873346137
P-194p299416559_VX-0p806548050335_LS-7p3474496565e-05_ST-381p946978961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p98119430208e-06_H-b41981edcb,373,0,1.1517283,38.73515366538462,0.023034566,4,38.73515366538462,0.057586415,10,38.73515366538462,0.11517283,20,38.73515366538462,0.23034566,40,38.73515366538462,0.46069132,80,38.73515366538462,1.1517283,200,194.299416559,0.806548050335,7.3474496565e-05,381.946978961,19.654754551973642
P-196p499083559_VX-0p373706074139_LS-6p49065899682e-05_ST-353p001345311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p290886324e-05_H-b789300819,374,0,1.6736337,19.070060873626325,0.033472674,4,19.070060873626325,0.083681685,10,19.258363795786536,0.16736337,20,19.258363795786536,0.33472674,40,19.258363795786536,0.66945348,80,19.258363795786536,1.6736337,200,196.499083559,0.373706074139,6.49065899682e-05,353.001345311,20.23664271036282
P-199p092557979_VX-0p316505824784_LS-5p93128195415e-05_ST-330p512210532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p52418067071e-05_H-8bf1b39107,375,0,1.5934274,23.45819545439572,0.031868548,4,23.45819545439572,0.07967137,10,23.45819545439572,0.15934274,20,23.45819545439572,0.31868548,40,23.45819545439572,0.63737096,80,23.45819545439572,1.5934274,200,199.092557979,0.316505824784,5.93128195415e-05,330.512210532,20.468004290256484
P-202p623346674_VX-0p47308497906_LS-5p69403778977e-05_ST-355p073751689_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01971544575e-05_H-b41981edcb,376,0,1.7565432,25.81112302857141,0.035130864,4,25.81112302857141,0.08782716,10,25.81112302857141,0.17565432,20,25.81112302857141,0.35130864,40,25.81112302857141,0.7026172800000001,80,25.81112302857141,1.7565432,200,202.623346674,0.47308497906,5.69403778977e-05,355.073751689,20.345847702976037
P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,377,0,1.5561614,22.257900515469665,0.031123228,4,22.257900515469665,0.07780807,10,22.257900515469665,0.15561614,20,22.257900515469665,0.31123228,40,22.257900515469665,0.6224645600000001,80,22.257900515469665,1.5561614,200,205.507001181,0.303336340291,4.80706805647e-05,333.622908766,20.836193807495086
P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,378,0,1.6166448,17.703324995473288,0.032332896,4,22.325463070378277,0.08083224,10,22.325463070378277,0.16166448,20,22.325463070378277,0.32332896,40,22.325463070378277,0.64665792,80,22.325463070378277,1.6166448,200,207.940614893,0.318461267696,7.4904937331e-05,370.987623474,20.15831586950466
P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,379,0,1.4398597000000002,22.46043016357134,0.028797194,4,22.46043016357134,0.071992985,10,31.142651019230954,0.14398597,20,31.142651019230954,0.28797194,40,31.142651019230954,0.5759438800000001,80,31.142651019230954,1.4398597000000002,200,210.464738138,0.237113609615,6.46217439158e-05,306.057190902,20.53936548395727
P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,380,0,1.6309056,31.95555239120879,0.032618112,4,31.95555239120879,0.08154528,10,31.95555239120879,0.16309056,20,31.95555239120879,0.32618112,40,31.95555239120879,0.65236224,80,31.95555239120879,1.6309056,200,213.87237204,0.329966780459,7.13970627017e-05,390.008507958,20.240641834349887
P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,381,0,1.4020221,31.100515248076995,0.028040442,4,31.100515248076995,0.070101105,10,31.100515248076995,0.14020221,20,31.100515248076995,0.28040442,40,31.100515248076995,0.56080884,80,31.100515248076995,1.4020221,200,218.352277735,0.662592791038,5.96508880483e-05,307.55260089,20.182409328769907
P-218p623352015_VX-0p878480487228_LS-8p13012329394e-05_ST-381p006435488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49143740032e-06_H-90ad187ad0,382,0,1.0617404,36.757038839560366,0.0212348079999999,4,36.757038839560366,0.05308702,10,36.757038839560366,0.10617404,20,36.757038839560366,0.21234808,40,36.757038839560366,0.42469616,80,36.757038839560366,1.0617404,200,218.623352015,0.878480487228,8.13012329394e-05,381.006435488,19.578155251219414
P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,383,0,0.9263805,27.0204026483516,0.01852761,4,27.0204026483516,0.046319025,10,27.0204026483516,0.09263805,20,27.0204026483516,0.1852761,40,27.0204026483516,0.3705522,80,27.0204026483516,0.9263805,200,222.052357041,0.997941039436,5.29599486117e-05,383.923575745,20.172905663149812
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,384,1,1.5991624,24.327917949171468,0.031983248,4,24.327917949171468,0.07995812,10,24.327917949171468,0.15991624,20,24.327917949171468,0.31983248,40,24.327917949171468,0.6396649600000001,80,24.327917949171468,1.5991624,200,223.161294482,0.578452940205,4.86833733719e-05,359.100984903,20.576853338514905
P-225p511353261_VX-0p242923031869_LS-6p38341457094e-05_ST-340p774386379_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p9858638211e-05_H-5cefbb31d2,385,0,1.4590375,22.365677848756917,0.02918075,4,22.365677848756917,0.072951875,10,22.365677848756917,0.14590375,20,22.365677848756917,0.2918075,40,22.365677848756917,0.583615,80,22.365677848756917,1.4590375,200,225.511353261,0.242923031869,6.38341457094e-05,340.774386379,20.61470928564004
P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,386,0,1.6161841,39.97612889258246,0.032323682,4,39.97612889258246,0.080809205,10,39.97612889258246,0.16161841,20,39.97612889258246,0.32323682,40,39.97612889258246,0.6464736400000001,80,39.97612889258246,1.6161841,200,226.648480029,0.577602942666,6.93800013331e-05,342.653362063,20.061702415315725
P-227p690023792_VX-0p392329282459_LS-7p92871102354e-05_ST-391p94840599_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p22961013075e-05_H-12074f4927,387,0,1.7136695999999998,23.967464081318667,0.034273392,4,23.967464081318667,0.0856834799999999,10,23.967464081318667,0.1713669599999999,20,23.967464081318667,0.3427339199999999,40,23.967464081318667,0.6854678399999999,80,23.967464081318667,1.7136695999999998,200,227.690023792,0.392329282459,7.92871102354e-05,391.94840599,20.05946453220959
